sample_id	run_aggregate	run_annotate	run_denovo	run_fetch	run_score
5435	928.86	1625	173.19	165.88	NaN
5436	933.07	1117	173.45	168.26	NaN
5437	1272.24	1490	174.77	161.71	82
5438	1459.85	1364	179.65	144.51	69
5439	1686.59	1366	179.96	157.88	80
5440	857.8	1273	175.19	157.46	85
5441	1269.73	1482	174.49	170.83	81
5442	860.95	1484	172.41	149.53	61
5443	1152.89	1516	170.37	154.23	80
5444	820.84	1689	171.15	190.05	81
5445	1135.83	1732	173.74	161.98	72
5446	951.62	1439	170.88	157.71	73
5447	1505.29	1331	170	171.51	72
5448	768.53	1622	177.53	173.79	83
5449	1429.49	1632	170.92	168.74	80
5450	1258.39	1284	163.18	165.14	79
5451	397.69	1894	171.03	137.38	79
5452	935.94	1333	185.65	137.9	142
5453	1244.45	1609	175.65	156.19	74
5454	1042.49	1941	166.3	176.62	61
5455	595.54	1898	173.61	163.51	59
5456	1148.88	1824	171.58	170.49	110
5457	699.18	1630	173.74	159.24	58
5458	1018.39	1407	173.33	173.32	82
5459	1732.26	1714	197	186	80
5460	2514.69	1863	173.94	181.87	173.67
5461	1073.22	1690	172.6	175.15	80
5462	1103.89	1748	172.38	173.19	80
5463	1181	1805	169.53	169.58	NaN
5464	1348.54	1489	168.98	170.79	NaN
5465	862.8	1490	171.37	155.02	85
5466	982.21	1449	168.09	174.53	80
5467	849.09	1877	168.84	197.64	NaN
5468	510.8	1701	174.3	164.26	81
5469	1279.75	1436	187.7	163.65	79
5470	1648.93	1828	179.23	145.38	79
5471	1838.16	1515	177.13	167.14	77
5472	1104.23	1647	173.43	152.83	80
5473	659.59	1518	178.85	153.58	67
5474	981.6	1679	170.62	182.7	61
5475	1044.83	1924	172.43	178.22	86
5476	935.94	1949	174.05	154.4	80
5477	692.82	1829	187.79	148.46	81
5478	1735.08	1866	176.31	160.05	79
5479	1298.65	1663	180.58	173.68	80
5480	1101.63	1807	175.86	148.16	76
5481	1095.92	1801	166.88	140.62	85
5482	908.08	1678	168.48	172.65	84
5483	833.05	1626	187.47	152.44	79
5484	2243.35	1818	170.58	165.94	143
5485	853.22	1615	172.79	161.85	81
5486	1674.01	1317	165.82	163.41	70
5487	721.47	1461	167.55	159.92	82
5488	701.95	1493	166.68	168.23	2
5489	1209.51	1883	171.77	172.76	2
5490	2391.49	1612	178.61	165.65	145
5491	1541.95	1495	169.73	165.08	84
5492	1038.55	1481	174.48	173.66	79
5493	1081.01	2034	181.58	171.81	72
5494	867.87	1563	282.7	165.71	80
5495	1091.67	1646	183.93	169.73	80
5496	844.6	1610	171.51	168.73	82
5497	1318.47	1717	191.42	171.28	79
5498	1622.26	1415	172.1	161.21	72
5499	976.05	1471	168.26	151.52	81
5500	642.4	1950	189.39	172.7	83
5501	2353.2	1314	172.29	174.37	127
5502	1458.03	1581	176.31	153.06	80
5503	1294.01	1838	290.73	181.81	70
5504	1472.31	1950	170.38	150	148
5505	1129.58	1764	178.36	174.27	83
5506	941.44	1781	177.61	149.93	80
5507	1074.6	1762	172.71	174.5	82
5508	1132.44	1815	178	150.08	81
5509	1025.82	1641	170.06	134.8	78
5510	1078.8	1723	184.44	153.2	80
5511	1398.8	1955	176.91	163.83	83
5512	1535.52	1693	176.92	169.79	80
5513	1156.2	1666	177.45	173.42	80
5514	767.85	1853	178.45	171.58	84
5515	1089.98	1852	172.87	156.84	83
5516	1128.78	1917	174.43	164.33	75
5517	1632.86	1435	173.49	155.29	59
5518	656.98	1839	170.48	154.45	77
5519	1345	1607	173.44	159.98	73
5520	1306.47	1891	171.13	165.18	81
5521	749.93	1774	173.11	155.22	83
5522	1364.84	1841	173.55	175.6	80
5523	1177.47	1890	171.65	185	83
5524	1269.78	1604	176.8	161.37	138
5525	866.98	1818	174.57	164.04	76
5526	1073.82	1586	186.04	148.84	83
5527	1716.02	1849	173.31	178.24	85
5528	1199.99	1598	177.29	173.75	74
5529	1327.08	1826	185.9	171.32	91
5530	889.95	1906	173.71	162.34	80
5531	992.09	1593	188.35	155.57	80
5532	1799.69	1631	172.14	173.18	83
5533	811.47	1827	174.17	162.29	80
5534	1156.52	1556	174.18	161.98	74
5535	1135.47	1859	177.64	176.13	135
5536	878.89	1860	174.04	167.13	82
5537	788.2	1578	172.55	183.42	73
5538	963.84	1895	177.03	157.57	77
5539	1377.34	1850	180	154.69	76
5540	1339.62	1894	174.02	187.17	80
5541	1309.33	1820	178.45	141.44	84
5542	1282.93	1877	176.02	147.56	85
5543	1006.73	1827	170.36	177.66	79
5544	967.52	1828	176.59	177.68	49
5545	1238.51	1349	177.74	154.53	83
5546	1730.84	1610	177.56	169.99	79
5547	1448.7	1866	180.32	166.92	79
5548	1808.53	1146	174.59	168.42	76
5549	1524.09	1928	176.39	178.3	72
5550	1165.04	1889	174.89	157.44	83
5551	1252.89	1407	175.95	163.64	80
5552	1013.89	1466	188.5	171.75	81
5553	1412.59	1480	178.08	174.11	80
5554	1606.74	1563	171.94	171.58	62
5555	996.53	1718	172.43	150.61	84
5556	1206.79	1927	173.25	160.11	2
5557	1116.55	1265	172.58	182.56	83
5558	1013.8	1417	174.93	152.57	85
5559	1375.11	1982	178.92	172.43	113
5560	1827.68	1431	171.1	163.04	84
5561	1593.64	1359	177.71	153.73	79
5562	1138.82	1421	175.29	175.27	80
5563	589.45	1498	174	157.32	85
5564	879.61	1871	175.44	164.13	77
5565	1188.03	1655	172.98	176.49	85
5566	1248.89	1721	174.77	160	88
5567	1776.74	1874	171.06	168.35	76
5568	1116.04	1625	171.38	168.58	141
5569	1131.71	1444	172.47	160.67	82
5570	1423.68	1878	175.63	163.14	84
5571	1113.21	1318	174.71	164.97	2
5572	1222.48	1298	176.71	132.83	64
5573	1950.59	1256	231.58	169.42	82
5574	1951.85	1680	177.76	137.8	72
5575	1912.07	1307	178.39	180.96	80
5576	1500.97	1873	172.43	173.77	84
5577	919.49	1648	188.08	189.56	85
5578	1018.03	1931	180.5	156.78	64
5579	1167.01	1850	170.65	145.05	84
5580	687.57	1572	174.97	203.62	NaN
5581	1145.14	1354	174.89	157.53	84
5582	1554.13	1327	173.53	176.74	78
5583	1128.72	1833	172.83	172.43	81
5584	1763.48	1843	173.71	160.39	86
5585	1339.1	1728	170.53	153.77	79
5586	680.14	1466	191.07	178.6	81
5587	1715.08	1742	188.21	177.23	80
5588	966.64	1585	174.9	151.64	80
5589	1099.4	1975	173.87	157.32	85
5590	1518.16	1974	186.81	163.07	82
5591	1902.63	1514	175.61	169.65	137
5592	1151.57	1312	207.53	138.32	77
5593	2630.37	1391	182.68	169.06	213.5
5594	1296.52	1593	189.41	176.97	62
5595	830.91	1444	175.24	172.73	85
5596	1283.78	1644	176	149	80
5597	1085.65	1273	175.2	160.66	86
5598	2013.94	1692	179.34	172.05	81
5599	1571.5	1474	176.13	168.69	86
5600	1616.54	1887	178.72	164.02	152
5601	1638.13	1691	190.86	168.2	NaN
5602	951.52	1273	172.26	176.27	83
5603	1018.23	1377	172.56	158.45	77
5604	1564.22	1389	173.8	135.22	84
5605	1100.49	1485	173.75	172.09	81
5606	1474.71	1832	170.34	153.74	86
5607	701.98	1490	173.55	164.43	82
5608	1061.83	1753	176.76	143.53	84
5609	1467.48	1472	179.3	149.56	84
5610	1161	1362	196.1	160.98	85
5611	3197.34	1794	172.72	174.96	230
5612	1248.6	1498	174.44	157.57	83
5613	1251.12	1535	180.54	144.03	2
5614	1709.9	1245	171.08	169.43	80
5615	1051.7	1906	176.63	169.75	81
5616	1491.65	1362	182.25	154.88	89
5617	848.9	1750	174.11	168.05	50
5618	861.05	1714	166.68	175.37	81
5619	698	1641	173.66	175.12	93
5620	985.51	1641	174.37	157.62	86
5621	1092.9	1590	177.25	174.32	85
5622	1181.42	1912	183.46	160.92	84
5623	1590.73	1491	175.06	174.55	164
5624	800.85	1437	191.99	175.43	83
5625	1917.01	1386	175.5	179.35	63
5626	1535.73	1548	180.4	168.4	82
5627	1753.97	1420	170.17	170.81	84
5628	782.44	1491	176.61	164.22	83
5629	588.31	1473	173.16	170.41	90
5630	1038.41	1756	177.48	172.55	86
5631	1653.22	1714	174.13	172.93	84
5632	1375.8	1596	181.08	168.86	82
5633	1023.53	1900	177.52	176.79	79
5634	1790.79	1892	176.2	176.5	81
5635	1238.88	1341	173.36	168.75	81
5636	1216.4	1432	169.84	157.52	83
5637	1145.82	1434	180.92	167.23	86
5638	1662.85	1647	173.41	165.36	87
5639	1172.18	1484	172.22	164.3	86
5640	1478.37	1584	171.06	169.43	84
5641	1022.98	1457	174.06	158.4	83
5642	1605.73	1625	178.42	164.6	81
5643	1828.83	1839	172.88	171.01	81
5644	1098.73	1890	177.54	158.04	79
5645	1734.06	1553	164.2	163.96	80
5646	510.24	1653	171.95	170.52	80
5647	1166.69	1319	170.71	175.7	89
5648	773.9	1797	170.76	168.47	87
5649	1255.45	2000	164.96	166.84	84
5650	666.62	1819	187.77	162.13	85
5651	1078.81	1354	182.42	151.03	81
5652	1518.69	1486	179.79	154.77	85
5653	1002.56	1571	240.54	150.32	79
5654	1895.66	1788	179.13	171.43	81
5655	1404.43	1875	179.83	157.6	83
5656	1036.63	1840	169.39	166.45	85
5657	773.4	1962	175.27	165.37	85
5658	1389.56	1777	184.27	157.39	83
5659	763.04	1482	177.68	178.17	86
5660	1034.43	1701	174.24	158.55	63
5661	1044.76	1667	177.52	180.25	79
5662	949.88	1776	185.56	178.21	79
5663	877.69	1798	198.4	169.03	78
5664	2136.91	1803	185.19	175.61	98
5665	1041.95	1245	173.71	159.16	80
5666	1166.61	1821	175.86	182.37	87
5667	1317.17	1886	172.47	149.71	89
5668	1126.45	1537	173.32	154.31	80
5669	857.31	1519	176.53	175.43	87
5670	941.52	1558	179.18	154.49	NaN
5671	685	1899	189.41	161.88	6
5672	1290.44	1645	177.2	160.83	86
5673	1265.34	1632	178.48	162.28	85
5674	1162.57	1296	213.94	174.18	86
5675	1468.88	1530	173.54	166.97	74
5676	1204.55	1832	175.55	179.95	78
5677	1018.14	1786	172.59	164.55	84
5678	1234.44	1873	176.24	183.42	89
5679	1489.95	1804	176.52	169.2	81
5680	1030.25	1427	174.58	150.42	87
5681	1087.3	1412	174.76	168.21	76
5682	1307.31	1836	180.76	177.3	81
5683	1647.14	1567	167.74	179.74	74
5684	865.71	1806	176.32	163.11	84
5685	1348.55	2034	170.06	168.13	72
5686	726.67	1937	175.29	159.94	82
5687	1283.1	1961	176	173.76	82
5688	1643.1	1820	175.22	177.82	85
5689	1351.22	1764	171.56	172.3	91
5690	1305.23	1438	178.28	166.87	81
5691	2289.49	1446	172.55	171.32	81
5692	1453.7	1749	172.18	166.02	86
5693	1160	1741	169.98	160.92	93
5694	1227.49	1728	178.39	159.85	83
5695	850.91	1944	176.67	158.9	86
5696	976.29	1907	173.87	150.72	82
5697	1166.55	1716	173.74	164.8	75
5698	1468.49	1818	174.29	166.42	78
5699	1380.61	1865	172.64	168.24	81
5700	1109.4	1833	172.83	165.71	87
5701	1231.8	1770	192.47	177.8	81
5702	2822.15	1843	170.7	154.44	86
5703	1228.21	1815	168.38	170.57	84
5704	1628.47	1871	167.12	172.27	86
5705	992.57	1802	166.32	172.5	79
5706	1671.24	2081	168.92	137.05	79
5707	1067.79	1869	170.93	160.83	81
5708	1549.3	1971	170.64	174.61	86
5709	1353.34	1604	170.17	168.84	73
5710	1539.95	1756	168.86	175.96	78
5711	1145.5	1876	177.74	166.81	78
5712	1041.01	1909	179.62	176.97	144
5713	1300.06	1811	175.17	178.39	148
5714	750	1767	173.33	163.6	81
5715	782.06	1820	179.1	163.69	89
5716	1265.49	1872	173.47	167.86	84
5717	1059.64	1980	175.57	168.1	79
5718	977.68	1812	187.8	171.98	81
5719	1138.32	1923	191.23	157.77	89
5720	1741.25	1937	173.03	181.79	81
5721	946.49	1885	175.34	149.67	85
5722	1124.16	1790	182.42	165.34	86
5723	1038.74	1661	173.49	166.73	100
5724	1451.95	1836	174.6	162.67	78
5725	856.66	1902	172.71	163.12	85
5726	806.46	1747	169.21	151.95	85
5727	941.46	1853	179.83	149.6	83
5728	837.39	1287	174.66	179.42	78
5729	1209.06	1608	181.91	167.99	85
5730	745.62	1469	173.76	154.39	83
5731	1634.48	1599	166.88	169.76	86
5732	701.59	1521	173.38	172.45	78
5733	802.39	1855	176.79	175.4	NaN
5734	1374.62	1558	176.8	171.17	153
5735	1552.81	1651	177.95	160.7	71
5736	1976.38	1580	181.82	160.29	86
5737	641.6	1545	178.59	167.35	81
5738	1753.73	1486	180.68	166.16	75
5739	1777.66	1571	176.85	174.12	89
5740	1194.47	1845	214.78	172.55	82
5741	1873.02	1574	174.6	172.19	80
5742	724.19	1548	175.41	175.2	87
5743	1180.65	1806	172.3	174.1	76
5744	1030.45	1800	171	166.49	82
5745	712.88	1592	169.64	145.41	76
5746	887.81	1590	176.31	144.24	67
5747	1252.43	1661	185.1	170.73	86
5748	1371.88	1585	178.15	164.89	87
5749	1356.45	1625	173.57	166.09	84
5750	1128.04	1704	171.67	162.64	85
5751	1117.93	1621	176.32	186	78
5752	1108.27	1741	178.6	168.02	86
5753	1352.43	1545	179.68	175.12	85
5754	1190.57	1553	175.22	168.87	73
5755	1646.68	1788	178.97	167.83	83
5756	1095.21	1709	179.03	157.89	73
5757	1932.14	1540	179.49	164.8	86
5758	795.32	1543	192.22	148.97	80
5759	2691.22	1677	176.38	181.04	172.33
5760	2065.98	1434	175.03	167.25	57
5761	1328.09	1288	165.08	176.93	81
5762	654.14	1463	178.03	192.36	85
5763	1985.61	1704	178.85	163.85	77
5764	1476.87	1764	177.82	149.14	87
5765	986.22	1527	179.88	162.22	89
5766	1260.04	1845	174.07	167.31	63
5767	1348.61	1485	185.77	168.7	84
5768	1725.57	1405	172.65	176.43	68
5769	879.12	1664	173.98	171.78	78
5770	1049.51	1656	172.25	178.58	83
5771	1459.32	1448	169.26	158.77	83
5772	842.32	1562	175.54	154.84	89
5773	1449	1545	176.16	173.89	77
5774	1281.29	1709	171.69	177.25	87
5775	1452.5	1554	178.18	172.37	91
5776	1378.67	1564	177.58	188.13	87
5777	1069.27	1664	181.87	174.55	78
5778	977.31	1832	174.15	157.82	NaN
5779	1057.91	1870	183.63	169.74	82
5780	783.81	1624	180.52	177.67	78
5781	1142.69	1537	176.02	175.78	86
5782	1259.26	1541	176.86	142.52	85
5783	1462.55	2155	174.84	168.89	81
5784	1090.6	1402	174.61	161.89	87
5785	1013.1	1609	175.56	175.12	81
5786	932.62	1578	173.16	158.16	68
5787	1029.7	1585	176.25	150.39	63
5788	1061.19	1473	175.39	162.24	73
5789	1668.72	1395	170	155.94	88
5790	761.73	1856	172.42	161.86	73
5791	1619.96	1459	175.73	178.94	89
5792	1553.84	1183	175.54	146	63
5793	1155.4	1298	176.75	158.21	86
5794	1661.41	1549	179.28	166.87	86
5795	1378.72	1558	176.94	169.8	77
5796	2401.66	1344	174.93	155.95	82
5797	1111.82	1642	172.48	153.41	87
5798	704.65	1573	171.88	152.94	88
5799	778.24	1639	174.38	185.07	82
5800	976.94	1658	187.07	157.89	3
5801	1508.6	1870	173.63	147.4	NaN
5802	1286.66	1713	171.42	183.7	73
5803	848.98	1642	173.76	174.33	85
5804	1123.88	1715	185.2	169.54	74
5805	813.89	1629	183.28	162.22	72
5806	1392.5	1502	172.97	171.37	85
5807	1306.07	1637	173.41	176.65	87
5808	1061.91	1769	173.71	171.96	81
5809	977.5	1711	173.38	150.96	86
5810	1001.44	1635	168.76	169.85	86
5811	704.79	1493	169.81	167.95	87
5812	976.41	1779	180.19	169.64	87
5813	1199.45	1463	171.59	149.84	86
5814	1350.44	1419	174.51	173.2	2
5815	1724.67	1486	172.78	146.06	81
5816	1206.47	1640	170.92	168.94	NaN
5817	1255.53	1556	174.73	170.83	87
5818	1263.46	1782	172.86	165.68	77
5819	1005.29	1528	169.96	166.66	68
5820	1549.77	1546	169.99	169.33	94
5821	918.67	1556	172.08	156.07	81
5822	910.3	1544	193.21	177.48	90
5823	2378.02	1802	179.94	164.81	126.67
5824	1254.78	1570	170.11	176.69	87
5825	764.49	1589	175.12	160.33	84
5826	1561.13	1626	171.85	164.46	85
5827	1314.77	1384	173.18	153.72	86
5828	850.45	1622	177.5	139.71	74
5829	1791.3	1477	175.11	177.26	84
5830	935.8	1511	175.3	168.92	82
5831	765.84	1732	177.51	160.03	84
5832	1295.01	1516	178	171.57	93
5833	1372.8	1650	198.25	161.63	50
5834	1277.9	1813	177.65	159.56	78
5835	2173.7	1487	174.44	164.72	89
5836	1115.57	1732	171.07	176.27	78
5837	1165.48	1778	176.46	155.02	86
5838	2195	1668	174.35	167.26	66
5839	867.54	1572	172.15	185.31	87
5840	1132.1	1362	178.14	172.97	87
5841	964.57	1538	175.56	171.75	91
5842	1471.7	1673	166.7	158.59	84
5843	830.15	1562	177.87	154.38	76
5844	1864.61	1594	169.33	163.08	63
5845	1173.65	1809	171.21	143.66	81
5846	1194.21	1666	178.24	162.07	87
5847	1689.05	1583	175.41	165.84	78
5848	1131.59	1668	174.75	138.76	93
5849	1059.48	1726	178.78	160.09	84
5850	2875.77	1739	181.43	160.39	87
5851	866.78	1662	179.38	154.58	94
5852	918.48	1669	174.88	186.18	83
5853	1459.65	1651	170.76	174.52	84
5854	1179.54	1604	171.07	165.9	89
5855	1127.75	1685	180.27	167.44	86
5856	1625.35	1784	189.58	183.52	83
5857	2286.12	1607	173.1	160.68	94
5858	1688.31	1347	184.75	170.97	78
5859	2678.33	1855	174.3	169.71	84
5860	1107.47	1795	173.12	155.57	95
5861	1098.42	1435	174.5	158.69	77
5862	1166.6	1475	175.12	155.3	86
5863	1190.09	1451	176.42	162.52	87
5864	1410.37	1710	180.44	154.44	82
5865	1082.81	1769	173.22	157.02	57
5866	1176.49	1514	174.19	158.79	82
5867	887.92	1744	171.2	165.08	85
5868	1349.4	1500	181.85	170.21	86
5869	849.45	1518	170.95	174.12	63
5870	1125.78	1452	196.17	174.08	78
5871	2161.07	1706	173.74	168.13	130.33
5872	835.86	1715	172.51	171.78	89
5873	1311.88	1664	174.76	165.59	73
5874	1125.78	1410	183.34	166.91	87
5875	923.9	1414	172.09	170.1	82
5876	705.91	1519	170.55	156.6	83
5877	917.02	1682	173.3	183.25	97
5878	2165.37	1877	175.84	153.91	97
5879	1489.42	1538	173.06	159.25	85
5880	979.33	1610	166.52	184.84	75
5881	630.85	1548	171.19	159.95	81
5882	916.36	1494	173.35	165.87	73
5883	1476.22	1393	173.83	163.6	89
5884	1171.81	1704	170	166.93	69
5885	1000.12	1506	172.51	163.27	84
5886	1048.47	1420	173.52	178.55	86
5887	1144.44	1413	175.91	177.57	78
5888	1122.56	1619	171.49	169.15	80
5889	1110.28	1830	179.99	176.26	84
5890	2414.82	1835	174.78	169.81	86
5891	1424.16	1578	178.63	161.78	84
5892	1554.61	1804	178.52	171.71	78
5893	1151.58	1693	171.03	167.75	78
5894	790	1489	176.88	158.35	77
5895	2202.81	1694	178.72	169.52	91
5896	1844.24	1534	170.15	181.43	86
5897	1193.99	1461	197.09	162.25	84
5898	1418.78	1426	175.65	170.88	80
5899	1923.74	1601	170.44	153.42	80
5900	1179.43	1475	173.41	181.41	86
5901	1182.99	1881	177.48	164.5	82
5902	1944.37	1605	178.09	173.21	76
5903	1296.45	1454	176.82	183.4	63
5904	1206.66	1503	172.2	172.25	158
5905	993.56	1364	172.02	161.26	75
5906	971.02	1396	185.78	141.34	86
5907	1768.76	1399	170.75	178.28	74
5908	808.48	1519	264.95	162.62	85
5909	960.53	1400	189.2	158.57	86
5910	2421.5	1513	173.73	136.65	140
5911	1543.54	1432	169.78	141.22	87
5912	1005.58	1778	170.97	154.51	84
5913	1413.16	1574	178.52	144.42	85
5914	904.56	1589	173.73	164.5	75
5915	933.32	1503	170.56	170	69
5916	1341.95	1421	172.75	159.6	83
5917	816.51	1752	148.33	171.49	78
5918	553.17	1658	206.13	161.32	83
5919	1485.84	1695	174.82	175.5	73
5920	1315.58	1787	177.63	166.96	88
5921	1314.06	1760	173.9	168.58	78
5922	1255.79	1821	168.26	148.98	88
5923	1112.51	1864	166.28	161.25	86
5924	840.37	1749	172.83	156.89	85
5925	1227.36	1622	189.11	137.96	65
5926	850.97	1679	171.9	159.82	93
5927	818.67	1743	255.66	150.84	90
5928	1414.98	1698	184.86	162.37	86
5929	1500.71	1561	177.08	158.26	78
5930	1124.42	1760	177.75	169.92	86
5931	860.1	1661	185.3	175.75	86
5932	1200.13	1791	179.7	176.32	88
5933	1860.46	1666	176.28	173	83
5934	1328.59	1805	171.97	174.17	91
5935	888.64	1622	180.55	157.35	89
5936	1345.82	1714	182.2	174.34	87
5937	824.1	1587	172.61	172.02	71
5938	992.43	1501	172.94	166.37	84
5939	1053.63	1494	183.4	155.07	81
5940	1852.95	1583	192.86	185.67	115.67
5941	2110.03	1671	170.23	163.75	84
5942	1082.81	1434	175.23	172.96	76
5943	844.22	1527	175.33	160.57	92
5944	860.55	1637	182.85	178.7	100
5945	2931.95	1880	186.43	173.52	87
5946	2723.38	1426	177.49	188.88	130.67
5947	2563.56	1565	173.21	158.38	78
5948	1564.98	1586	185.96	165.72	75
5949	1149.63	1524	176.09	157.42	91
5950	1164.91	1677	170.86	179.06	83
5951	1178.25	1549	184.71	175.27	84
5952	3097.7	1471	176.06	166.99	96
5953	1255.13	1694	175.28	171.03	90
5954	1025.33	1746	178.37	173.79	76
5955	1512.39	1710	170.47	170.11	78
5956	1142.41	1747	175.87	168.39	78
5957	1282.26	1428	171.95	160.58	78
5958	1226.03	1609	180.13	171.04	86
5959	672.26	1777	180.85	152.83	73
5960	666.37	1587	169.26	163.3	73
5961	960.81	1628	170.57	163.69	84
5962	817.95	1690	171.57	182.38	91
5963	1381.11	1687	188.4	179.72	89
5964	2127.88	1620	180.38	155.53	149.5
5965	1829.66	1786	163.33	155.4	78
5966	1159.32	1742	174.1	159.4	83
5967	1035.37	1827	172.31	177.09	86
5968	770.98	1693	173.67	159.77	83
5969	1416.92	1713	190.47	164.42	78
5970	1928.09	1697	205.34	161.6	99
5971	2920.07	1378	172.97	130.37	167
5972	1683.39	1454	165.04	129.57	76
5973	958.41	1641	166.05	99.86	78
5974	765.62	1681	166.68	195.85	87
5975	1024.79	1746	175.64	151.81	90
5976	1020.12	1693	167.29	106.68	87
5977	1140.77	1590	170.64	158.33	86
5978	1025.54	1824	171.44	154.35	81
5979	1152	1678	179.03	165.31	86
5980	953.9	1705	174.42	159.44	84
5981	1678.86	1752	173.43	183.32	74
5982	1661.74	1772	171.25	145.24	77
5983	1185.93	1565	168.79	175.25	63
5984	1351.88	1624	188.98	151.74	79
5985	2394.65	1621	183.58	164.8	131
5986	781.36	1394	193.38	168.84	78
5987	2484.98	1584	178.14	183.11	137
5988	1491.74	1611	170.37	169.73	90
5989	879.35	1794	168.67	155.19	82
5990	1233.46	1584	181.03	155.68	85
5991	969.33	1648	177.26	158.62	2
5992	1063.58	1623	172.27	174.03	130
5993	1255.46	1423	189.75	161.42	67
5994	824.59	1662	166.11	143	82
5995	907.74	1318	173.14	171.51	72
5996	1368.29	1422	174.51	171.96	83
5997	1320.68	1611	182.55	157.14	85
5998	822.78	1564	177.33	156	75
5999	1267.11	1553	166.26	186.24	75
6000	876.26	1795	173.47	148.21	82
6001	990.91	1762	184.4	174.76	87
6002	1146.3	1439	202.85	168.32	83
6003	2073.31	1688	172.81	172.44	86
6004	840.22	1614	172.23	149.94	95
6005	922.81	1628	172.78	154.34	2
6006	1041.87	1511	167.62	181.02	82
6007	928.33	1552	171.59	164.56	78
6008	1090.19	1593	168.78	160.76	84
6009	1499.61	1508	172.66	178.09	78
6010	913.49	1631	179.43	164.29	60
6011	1514.88	1343	178.47	174.93	84
6012	1051.08	1778	182.52	166.52	84
6013	1423.91	1581	171.67	176.28	97
6014	784.91	1418	177.75	170.16	78
6015	753.47	1597	169.4	185.87	78
6016	711.04	1489	168.93	174.91	99
6017	752.64	1591	172.74	165.02	68
6018	948.44	1616	176.18	159.44	84
6019	1066.06	1853	184.14	163.95	75
6020	853.06	1670	180.13	167.88	97
6021	1176.54	1683	188.31	170.96	87
6022	1417.61	1659	192.16	171.62	74
6023	2334.55	1719	179.18	170.89	86
6024	1099.95	1711	173.91	168.12	84
6025	1047.3	1663	179.07	171.05	74
6026	1292.91	1550	174.33	175.55	72
6027	1087.2	1532	179.12	165.6	78
6028	1301.44	1550	176.16	145.52	83
6029	945.89	1584	167.97	169.02	100
6030	599.29	1377	173.89	177.15	65
6031	1260.42	1372	174.14	159.32	78
6032	916.92	1445	176.88	153.3	83
6033	1157.12	1514	176.05	141.37	85
6034	1400.36	1705	173.14	169.95	60
6035	1059.78	1474	180.48	173.76	78
6036	842.61	1340	191.19	180.5	81
6037	1319.91	1459	177.53	166.21	100
6038	1134.85	1394	192.81	159.04	87
6039	1696.5	1546	192.14	164.94	73
6040	2284.75	1597	175.49	184.01	86
6041	1228.32	1480	179.17	170.59	81
6042	1096.21	1381	190.71	168	78
6043	1892.32	1362	169.17	175.92	84
6044	467.84	1471	170.62	186.39	85
6045	919.02	1790	173.58	180.44	111
6046	1768.39	1416	174.59	169.38	78
6047	1095.6	1390	181.23	172.92	87
6048	952.52	1489	164.19	168.85	88
6049	782.84	1598	173.68	176.38	100
6050	1191.71	1594	175.55	165.67	78
6051	1463.12	1524	191.53	162.41	81
6052	1204.1	1601	181.74	157.75	76
6053	1790.47	1681	170.8	179.66	78
6054	1100.24	1418	181.56	160.51	81
6055	1762.24	1521	167.95	168.57	75
6056	910.09	1845	164.53	172.58	83
6057	826.66	1394	175.22	151.2	81
6058	1153.66	1390	186.34	161.4	59
6059	2653.62	1330	168	171.86	139.33
6060	1333.69	1769	171.18	163.53	77
6061	1045.68	1458	183.49	191.13	81
6062	667.89	1470	181.62	142.11	76
6063	625.13	1502	177.56	153	81
6064	1084.07	1408	169.19	137.57	70
6065	723.08	1379	171.74	151	77
6066	1433.28	1341	174.73	153.3	75
6067	1306.05	1840	176.11	170.37	79
6068	1641.93	1488	178.53	176.42	78
6069	1461.97	1807	179.64	176.11	82
6070	1104.52	1299	169.72	139.79	73
6071	1017.53	1324	174.32	158.88	83
6072	964.58	1375	176.89	153.48	82
6073	1138.78	1436	174.57	173.29	78
6074	946.39	1639	172.06	168.77	84
6075	1232.6	1582	187.17	166.04	84
6076	1130.56	1439	185.79	150.83	77
6077	1440.94	1320	171	151.32	81
6078	808.91	1778	170.42	151.88	86
6079	830.22	1614	170.09	162.5	79
6080	1580.02	1642	172.05	175.67	83
6081	1923.96	1553	179.68	169.39	95
6082	1358.78	1610	169.45	170.5	81
6083	689.24	1534	173.49	175.83	76
6084	1272.34	1570	174.95	175.2	74
6085	994.05	1275	169.69	168.37	84
6086	733.36	1562	178.63	174.82	77
6087	2030.88	1543	171.85	171.5	97
6088	2328.79	1658	181.32	172.86	84
6089	1325.07	1765	191.7	167.01	81
6090	1675.5	1555	180.17	149.76	84
6091	885.36	1614	170.9	166.38	73
6092	829.82	1413	168.14	166.8	79
6093	1253.49	1410	175.35	160.36	79
6094	1241.11	1562	176.79	149.6	125
6095	2034.89	1458	171.81	138.43	81
6096	1684.1	1373	179.34	167.73	97
6097	1119.75	1981	185.75	171.94	84
6098	1770.82	1804	170.17	169.47	176
6099	1172.03	1398	170.52	160.55	77
6100	1171.27	1766	173.78	166.36	84
6101	1403.2	1435	177.46	156.64	79
6102	1285.93	1517	169.56	159.79	92
6103	916.53	1529	178.65	190.71	81
6104	2024.78	1524	172.24	170.38	84
6105	843.21	1530	178.68	162.74	95
6106	1696.99	1562	195.54	165.74	85
6107	1115.76	1639	186.09	168.69	73
6108	1551.9	1583	176	150.59	76
6109	1265.46	1546	177.32	172.84	97
