sample_id	run_aggregate	run_annotate	run_denovo	run_fetch	run_score
7650	3405.95	678.5	944.32	1339.35	6.99
7651	1775.29	304.97	1798.33	1204.44	6.53
7652	6441.69	123.36	1482.52	1735.59	14.37
7653	7131.25	125.84	1379.77	952.74	18.46
7654	14028.42	284.13	1740.27	1347.2	43.68
7655	20128.96	821.36	1195.66	992.08	37.73
7656	5982.08	96.28	1068.5	832.09	21.59
7657	1323.2	346.31	2262.81	1028.24	7.71
7658	8085.71	197.66	1266.27	1534.42	22.67
7659	3245.54	126.31	1720.15	1372.57	12.2
7660	8635.27	72.3	1871.92	1124.49	22.43
7661	16331.04	154.52	962.54	1138.86	47.88
7662	1448.87	202.27	973.43	984.85	5.71
7663	1337.33	115.41	2293.38	993.01	4.31
7664	19654.65	188.49	1543.64	1401.28	46.41
7665	14819.37	259.95	1181.04	1115.12	46.45
7666	7916.52	669.99	1625.61	499.84	26.21
7667	6154.21	859.66	1543.06	1311.39	16.49
7668	11675.47	458.02	949.21	609.87	23.4
7669	13280.49	148.57	1134.35	496.32	29.58
7670	4843.6	358.19	2128.78	1352.59	11.27
7671	16500.75	451.79	1256.26	705.29	22.3
7672	2742.73	561.05	1052.78	991.75	7.29
7673	1328.76	452.26	2284.84	553.07	5.76
7674	21922.38	702.63	1360.63	1255.57	34.49
7675	1490.89	189.17	1603.65	1639.16	5.73
7676	5875.89	577.11	3623.69	951.01	16.87
7677	21863.47	655.16	1037.74	2655.11	56.44
7678	1314.72	957.33	1386.73	863.89	4.28
7679	12815.59	546.26	1019.1	1288.9	33.52
7680	897	339.4	1799.56	332.01	6.79
7681	11131.5	648.4	1525.76	996.07	27.81
7682	9927.41	531.54	1044.84	923.14	24.88
7683	1270.78	665.79	1332.35	865.64	6.82
7684	1975.53	677.95	1135.67	1282.32	11.29
7685	1357.1	359.97	1958.15	1028.94	5.49
7686	12735.31	127.27	1452.68	1047.55	20.39
7687	13760.06	357.18	1644.14	1155.26	30.86
7688	5266.51	554.05	1913.85	1574.59	8.07
7689	10711.09	931.76	2742.72	1084.5	32.52
7690	20108.5	287.99	2610.29	1408.45	55.12
7691	29588.1	408.12	2725.15	1426.81	27.16
7692	17714.79	430.38	1871.52	1204.18	69.6
7693	12289.11	344.26	814.11	1191.9	28.01
7694	23577.92	440.71	550.43	837.34	40.14
7695	1313.62	388.58	807.04	1212.15	6.81
7696	9625.38	457.52	1260.65	1262.97	20.05
7697	16720.75	438.87	822.18	1913.41	39.2
7698	18000.44	404.49	417.45	1080.64	56.24
7699	1252.7	412.12	566.11	927.8	9.37
7700	2920.4	794.89	513.05	1234.93	10.66
7701	1374.08	441.03	1082.9	1185.5	7.18
7702	17592.23	580.19	623.72	1923.3	59.39
7703	1773.83	769.66	834.23	1122.93	7.81
7704	5197.93	953.82	943.21	864.57	8.67
7705	9233.04	924.83	736.06	917.5	23.09
7706	13226.86	185.85	630.15	985.29	27.69
7707	8331.17	701.18	646.38	816.38	22
7708	1343.37	311.39	666.8	986.26	9.54
7709	1670.98	698.02	1199.55	1126.61	4.89
7710	11978.42	686.63	695.85	756.5	38.16
7711	1387.11	860.19	974.89	1170.87	6.99
7712	2711.47	380.21	1373.12	986	11.51
7713	9526.33	596.1	1179.4	1375.56	25.18
7714	1486.5	733.93	978.22	1030.85	7.67
7715	2563.58	345.6	1476.63	950.58	10.25
7716	12211.53	441.31	942.35	1243.35	37.16
7717	3110.76	598.27	1114.46	795.73	7.29
7718	8086.65	446.31	1282.28	1190.72	21.46
7719	12028.19	477.74	1351.55	826.58	36.24
7720	9795.89	433.77	1166.21	1126.41	26.01
7721	5361.74	84.28	1709.1	1075.52	8.83
7722	9156.99	867.58	1445.34	1527.88	12.05
7723	7470.72	387.91	1333.41	1241.74	25.49
7724	1840.52	231.12	1174.42	1204.29	8.23
7725	3493.11	222.8	2168.51	1138.52	13.76
7726	13703.88	157.59	1146.98	1303.55	55.46
7727	1152.03	331.82	1107.15	1234.34	7.48
7728	1887.04	270.38	1040.36	933.03	7.42
7729	2943.5	243.41	1248.96	1064.63	15.29
7730	5833.99	169.36	1309.01	1131.3	21.04
7731	3322.33	232.87	1568.74	1175.56	17.92
7732	11103.33	193.65	1057.39	1264.16	40.55
7733	853.98	782.45	1055.56	1054.29	8.65
7734	2564.64	248.22	945.23	1229.26	10.06
7735	1743.86	174.33	1042.11	1151.36	13.59
7736	758.34	167.92	1997.5	1014.15	7.44
7737	7513.28	159.77	928.13	992.59	34.64
7738	822.83	239.65	1041.31	948.07	6.88
7739	3802.54	236.95	988.75	1095.26	10.31
7740	2018.46	95.15	1424	856.78	12.8
7741	10070.42	99.33	1438.54	677.19	27.11
7742	5685	309.69	1049.66	1092.45	16.99
7743	4758.45	412.99	1284.24	925.26	15.31
7744	9516.83	918.54	854.62	1077.08	39.1
7745	729.07	435.8	2045.68	1247.42	7.03
7746	14497.32	410.92	1514.05	948.38	40.46
7747	11386.91	671.89	1279.95	976.75	31.53
7748	6331.83	726.05	1244.92	930.02	21.58
7749	4449.58	416.66	1454.98	1134.28	27.58
7750	12713.97	650.85	1869.53	956.4	28.27
7751	18560.47	415.03	1271.63	1070.2	47.45
7752	11562.71	235.44	1352.37	933.68	25.8
7753	7987.37	439.46	1138.88	1086.21	16.22
7754	3825.84	421.27	1145.06	1429.79	11.94
7755	3567.11	804.37	2014.69	1519	12.28
7756	14375.93	456.27	2084.09	739.41	37.49
7757	23137.02	349.32	1126.42	1228.53	37.82
7758	1877.15	309.16	1950.31	918.95	4.74
7759	13110.2	478.88	1356.36	1615.5	16.58
7760	7680.19	204.08	1851.97	1271.45	27.75
7761	11397.34	457.61	1363.33	1400.69	34.41
7762	9083.17	432.06	1720.68	1090.94	22.78
7763	6820.01	175.5	1247.76	1150.94	21.92
7764	2804.26	575.03	1131.18	1164.13	10.61
7765	4908.24	413.64	2141.26	1071.29	17.91
7766	22320.47	830.61	1640.33	1320.53	68.02
7767	9359.79	307.9	1034.86	1051.25	14.61
7768	1366.25	434.64	2100.1	1087.89	5.49
7769	12524.03	425.5	1492.61	1777.11	32.49
7770	15896.01	549.64	1427.38	1035.79	41.62
7771	1743.39	256.56	1955.81	1487.82	10.08
7772	9051.93	268.63	1277.09	1810.22	29.68
7773	11157.25	113.83	1342.4	1015.8	15.13
7774	7609	106.32	886.04	1406.57	26.54
7775	1333.07	281.25	1281.43	876.3	5.55
7776	1782.89	125.37	929.51	1155.53	9.93
7777	1332.49	655.82	1272.11	877.83	6.98
7778	11124.55	822.54	912.81	890.36	35.02
7779	1214.49	289.4	1717.9	848.24	6.31
7780	8220.72	98.87	896.23	1280.08	25.81
7781	1382.61	205.22	1627.6	1282.58	4.19
7782	14975.18	113.29	945.82	1114.26	19.55
7783	1305.96	348.54	1403.26	992.35	5.41
7784	1620.69	98.19	1176.46	1052.5	9.92
7785	1566.95	180.36	1693.16	1204.47	7.78
7786	7557.49	132.54	1871.05	1288.08	23.09
7787	12021.86	154.28	867.4	1154.31	17.76
7788	1183.43	324.4	1127.18	788.38	8.17
7789	3916.86	832.59	1424.5	1087.62	11.69
7790	1614.98	302.87	1571.49	1151.76	7.15
7791	9638.39	234.82	1348.69	989.2	24.75
7792	11615.41	403.99	734.55	1265.47	34.31
7793	10834.83	97.28	2831.1	712.32	36.65
7794	15209.78	222.43	1760.45	3624.02	33.3
7795	14668.3	94.96	813.77	1374.33	46.62
7796	1173.06	240.02	1336.43	994.33	7.32
7797	3275.07	173.11	1468.28	1464.5	10.84
7798	11127.56	336.87	992.7	1532.01	25.53
7799	1322.5	501.47	930.95	1257.12	5.73
7800	1486.1	992.2	1701.83	1370.51	5.63
7801	13760.07	643.87	1266.76	1716.84	36.18
7802	1750.32	773.5	1465.65	1264.84	6.29
7803	8308.53	429.3	1182.75	993.9	27.71
7804	8143.4	374.27	824.12	1053.97	21.56
7805	1014.76	197.81	935.42	1119.23	6.75
7806	1166.26	674.1	1151.61	802.9	8.44
7807	1272.77	632.24	1845.62	970.73	9.38
7808	10999.33	385.37	1179.71	1193.87	20.99
7809	1375.7	403.71	1519.54	1087.23	7.59
7810	1552.18	181.64	1382.34	1089.95	6.3
7811	3022.7	995.31	1066.63	1755.76	9.86
7812	1390.48	571.72	1068.78	933.86	7.49
7813	1636.14	466.23	1998.6	1011.5	7.22
7814	6960.55	244.16	1280.28	1061.89	27.2
7815	6816.28	119.09	2378.83	451.42	12.74
7816	28396.21	283.37	1213.43	1656.84	63.64
7817	7175.65	592.5	1556.19	885.18	19.38
7818	13982.82	109.59	1722.78	1085.18	33.39
7819	8444.47	103.57	1534.61	1152.19	28.47
7820	12909.67	98.33	1674.08	927.67	28.95
7821	13078.64	100.62	1754.71	415.9	25.74
7822	16412.92	979.08	1885.21	770.91	27.07
7823	1958.33	407.21	708.83	1386.49	8.69
7824	652	139.64	1013.7	589.31	6.95
7825	9459.7	422.87	1470.27	765.18	14.44
7826	3393.9	441.5	1623.8	1077.73	6.64
7827	13335.41	469.36	1565.72	959.01	32.7
7828	9086.91	287.75	1617.72	1018.66	25.44
7829	10252.04	188.94	2629.37	970.11	35.51
7830	18324.06	252.24	1432.58	1008.29	58.19
7831	3442.07	149.74	4375.49	1293.27	12.71
7832	29814.73	156.1	1307.39	1966.35	69.47
7833	16868.66	897.35	1186.63	912.6	35.48
7834	1121.89	98.45	2740.05	928.72	6.93
7835	18163.47	159.29	3398.34	1090.54	44.94
7836	18660.2	137.43	1172.98	2137.81	47.89
7837	5191.12	661.61	1347.99	901.57	17.71
7838	4795.39	585.73	1282.36	967.86	7.47
7839	2045.63	292.77	739.87	1088.81	8.27
7840	3471.43	163.06	853.9	1188.14	8.81
7841	13112.12	113.2	517	1153.65	20.06
7842	9698.11	167.25	930.24	941.17	26.06
7843	2620.31	179.08	645.15	1039.07	9.95
7844	2954.77	887.19	371.38	953.65	11.3
7845	1039.85	650.31	879.18	766.99	6.25
7846	8758.62	601.16	547.03	1209.47	52.18
7847	12710.93	392.82	658.82	1009.34	35.35
7848	12808.16	383.11	582.13	1106.58	40.12
7849	10795.29	376.17	728.17	823.99	27.64
7850	3843.58	626.17	765.95	1100.24	9.47
7851	3319.85	498.89	525.53	1166.54	11.34
7852	1068.75	448.24	753.3	834.92	8.5
7853	1950.43	388.14	1114.38	1606.63	9.2
7854	13606.86	286.48	1043.87	976.1	34.5
7855	17579.08	767.51	913.36	1147.21	43.75
7856	8220.23	525.16	1208.63	1006.24	25.48
7857	5783.26	171.95	737.13	1060.78	22.42
7858	16945.73	100.35	1882.96	1035.26	40.89
7859	25920.09	640.89	962.47	2629.21	69.46
7860	15360.37	648.68	878.7	1467.68	39.87
7861	8297.56	169.38	2550.68	1216.81	42.98
7862	25624.26	613.74	1057.23	3640.61	74.33
7863	9806.77	657.87	1350.61	1117.64	29.01
7864	9185.91	241.64	951	1103.95	23.6
7865	2046.09	97.69	1167.22	1047.73	9.32
7866	7520.49	822.47	1223.71	1059.32	27.09
7867	12415.06	445.29	1151.45	1080.6	44.33
7868	7220.33	149.7	1373.06	997.75	22.31
7869	10629.62	190.95	936.76	1167.22	23.97
7870	1498.37	114.89	1058.18	903.28	8.25
7871	1408.11	415.97	861.65	1022.99	2.88
7872	1181.67	180.69	995.48	840.72	6.07
7873	1249.28	147.5	1923.64	1196.93	9.02
7874	9919.56	645.47	1268.96	1703.88	35.03
7875	3608.15	197.61	968.67	1482.16	4.23
7876	1196.41	179.13	878.22	1257.3	7.04
7877	1312.83	897.2	1415.29	1223.09	7.65
7878	5684.71	224.69	1079.7	1541.01	20.56
7879	2747.33	187.54	920.1	1308.95	3.69
7880	1285.27	458.31	1206.85	1180.49	7.71
7881	3994.98	106.17	1970.88	1436.64	13.62
7882	13012.17	122.66	1626.96	1516.83	11.07
7883	11365.33	66.18	1066.45	1230.04	18.44
7884	1828.07	971.39	1710.66	1149.48	5.91
7885	9178.88	1106.48	1234.96	1379.61	25.68
7886	1600.58	643.32	1364.5	1131.18	8.75
7887	9340.37	285.45	2501.77	1082.85	21.67
7888	21530.01	676.14	1146.79	2339.81	26.71
7889	2116.67	854.02	1037.69	1262.83	9.79
7890	9312.09	269.35	992.13	1214.33	6.68
7891	1800.78	716.46	1172.2	1011.9	7.66
7892	5838.47	335.73	222.63	1325.47	19.61
7893	1685.49	441.26	1334.87	209.46	2.64
7894	11673.25	181.83	1168.22	1172.96	35.84
7895	6423.05	270.72	1499.94	1040.69	19.96
7896	7659.57	752.09	1237.16	1123.82	31.85
7897	6728.31	704.69	2026.36	1067.32	19.07
7898	3821.08	268.16	1822.81	1043.12	13.08
7899	11893.7	595.24	1219.36	1440.24	29.76
7900	3876.86	843.61	1146.56	1236.89	14.96
7901	6213.29	617.21	1019.15	965.63	23.33
7902	1379.62	676.2	1117.16	1210.22	2.82
7903	8154.61	723.74	1017.19	1184.76	13.28
7904	9794.75	976.98	1301.73	246.17	24.22
7905	1790.64	238.23	1050.86	1102.39	8
7906	1444.56	1110.48	1604.71	981.76	7.73
7907	8252.04	1125.31	1666.79	1321.02	26.16
7908	23181.85	143.97	1055.1	1443.26	54.41
7909	1154.76	413.99	1099.2	1046.17	7.43
7910	2434.24	344.89	1008	973.01	12.17
7911	1273.34	734.71	1729.69	887.54	5.39
7912	18199.04	451.44	1237.51	1467.75	14.28
7913	3892.47	172.01	1113.67	1628.22	15.14
7914	5534.33	656.27	1211.63	1153.91	15.74
7915	6371.26	826.93	1024.28	1021.44	17.89
7916	3456.97	661.45	1555.86	1097.49	11.99
7917	9248.38	182.93	1180.59	1213.27	13.88
7918	6091.67	283.9	1329.1	995.22	19.23
7919	7269.36	632.65	2559.81	577.25	17.84
7920	19098.72	493.84	1564.54	1354.94	36.57
7921	4840.98	239.69	1456.85	1395.12	4.88
7922	2765.44	823.78	1125.65	1595.54	12.68
7923	1501.51	178.14	587.52	1245.78	8.8
7924	667.66	709.93	1370.58	610.49	5.96
7925	1693.4	1125.98	1352.04	1288.36	7.89
7926	23227.5	1152.85	1674.8	1016.01	56.93
7927	8749.44	212.58	1328.53	1046.9	6.99
7928	1179.27	885.54	1179.29	981.76	5.37
7929	1296.08	249.34	1505.32	1217.54	9.51
7930	12610.93	385.59	1330.37	1035.19	31.93
7931	2217.45	828.79	1229.45	1308.25	7.81
7932	13985.35	836.9	1846.4	1050.89	29.88
7933	12186.81	835.68	1147.65	1285.97	27.15
7934	3546.04	713.42	798.66	1126.05	7.05
7935	4154.74	1120.55	1175.69	277.36	3.9
7936	6844.97	1027.08	2235.44	928.25	21.68
7937	21115.58	559.47	1748.62	1431.9	12.49
7938	12508.97	532.15	1576.89	1126.56	27.41
7939	9831.17	287.37	790.08	1204.43	13.21
7940	4510.53	221.75	835.57	919.91	16.16
7941	5741.58	308.74	1221.35	939.44	13.4
7942	1404.65	169.43	1477.31	424.62	2.91
7943	8151.35	182.39	1980.03	909.81	21.27
7944	15577.7	937.31	3348.34	862.41	47.47
7945	31824.68	247.01	1438.19	816.76	16.9
7946	10582.01	82.45	1404.56	1129.93	24.91
7947	7358.33	222.88	1395.72	1365.22	25.68
7948	2376.48	266.88	1607.26	1286.71	6.92
7949	7751.03	195.16	1222.94	1087.04	42.43
7950	8216.59	316.84	1236.21	1163.98	20.98
7951	10682.9	304.12	1556.94	890.6	33.28
7952	13692.04	105.63	865.13	1156.63	24.32
7953	1311.63	111.46	1212.88	831.31	5.63
7954	16023.15	172.65	1132.52	850.76	33.32
7955	12899.32	962.49	1339.06	780.99	35.88
7956	14950.74	122.45	966.04	705.21	36.85
7957	5426.71	118.59	1124.35	975.88	14.18
7958	1558.59	180.38	1743.31	1037.56	6.11
7959	19024.99	500.72	1394.89	1538.69	31.64
7960	4047.71	325.3	1464.51	948.59	4.29
7961	6573.77	104.09	1063.67	1186.48	12.07
7962	3771.89	106.55	1447.63	1181.46	7.96
7963	5098.45	470.14	1162.93	1330.03	16.42
7964	16234.92	172.42	1301.06	1013.52	11.31
7965	1419.41	178.1	1351.47	1047.48	7.63
7966	1424.92	921.76	1002	1049.73	6.98
7967	1152.69	241.9	1374.6	1015.56	7.95
7968	3663.64	112.73	1060.59	1083.02	14.77
7969	1591.63	151.94	1289.79	902.76	10.8
7970	1267.36	134.43	2918.26	904.02	5.68
7971	8725.41	155.83	2068.41	1659.65	42.32
7972	4336	112.87	1619.01	1347.21	18.55
7973	5216.74	234.46	1505.97	1044.96	22.93
7974	7688.57	86.87	1107.53	871.49	32.23
7975	1025.63	125.61	1140.68	1004.76	2.77
7976	5385.01	157.54	1591.95	1015.45	13.63
7977	2696.19	1042.09	1132.64	1085.93	9.79
7978	1107.52	215.94	1453.47	951.19	8.73
7979	7098.13	135.15	2415.16	896.18	30.47
7980	11374.31	97.49	1054.11	1145.81	49.33
7981	895.31	108.81	1347.8	1047.54	6.58
7982	6073.87	106.18	1349.43	972.91	23.91
7983	1233.04	521.57	1303.74	1122.22	9.09
7984	1332.04	170.48	1284.23	586.71	9.42
7985	4477.62	261.14	1256.09	1111.88	11.19
7986	6730.6	113.33	1220.35	1044.41	27.46
7987	1945.07	458.39	2085.57	1069.21	9.29
7988	4842.18	1039.98	1289.02	1688.65	22.85
7989	1210.53	591.05	1966.07	1250.34	2.9
7990	5163.67	595.68	1533.6	1400.32	18.21
7991	1520.91	609.6	2203.46	1165.57	9.73
7992	10899.07	187.3	1364.97	1156.46	45.92
7993	3580.01	167.08	1150.66	1169.32	18.35
7994	6773.18	104.6	1283.35	1155.35	27.33
7995	1495.98	303.16	1126.8	1346.37	7.06
7996	1211.32	269.99	990.97	1091.57	5.64
7997	5003.63	142.51	998.88	671.44	22.91
7998	1273.92	131.43	971.78	1061.64	7.07
7999	1157.86	971.09	1034.92	885.86	8.71
8000	1194.92	624.46	1013.24	928.8	7.56
8001	2206.9	824.36	1265.84	1068.08	6.45
8002	8880.88	302.88	1199.84	1049.84	24.73
8003	17573.95	140.78	941.59	1216.4	38.87
8004	1334.28	369.94	963.02	1048.79	8.87
8005	1790.22	103.43	1204.94	979.4	2.81
8006	2289.84	134.05	924.98	1235	6.27
8007	1773.07	115.33	1138.45	1241.78	6.18
8008	17270.35	148.75	1192.85	1271.22	35.53
8009	8267.26	111.31	1280.66	948.77	20.31
8010	14368.31	152.37	1255.59	355.43	33.52
8011	2264.67	122.3	887.61	1036.49	9.39
8012	1175.38	988.04	901.72	861.43	5.11
8013	1105.89	168.61	1439.95	948.19	8.42
8014	5363.89	219.97	977.24	1121.69	20.98
8015	1118.09	196.7	1148.1	1144.88	7.85
8016	1470.23	227.36	1108.05	1290.44	5.76
8017	13657.05	151.39	1128.81	794.88	34.41
8018	2747.7	178.88	1206.5	1026.76	3.65
8019	11545.65	206.11	1812.89	1359.69	29.11
8020	21465	453.96	911.36	1145.98	56.17
8021	1338.4	113	1224.84	854.76	6.45
8022	6920.09	107.45	987.35	1151.93	19.22
8023	1778.48	820.92	1004.47	1016.21	6.32
8024	1463.22	168.18	1119.92	819.09	7.55
8025	4295.35	140.52	949.16	1081.32	13.94
8026	1327.65	168.4	1382.3	836.81	7.27
8027	2370.81	154.17	1003.96	1319.37	7.64
8028	1416.2	152.92	1610.83	1055.97	3.32
8029	9009.64	184.84	1359.88	1072.55	23.97
8030	11959.02	223.49	1054.9	1129.35	34.1
8031	1861.2	169.88	1124.99	1209.14	7.89
8032	6440.89	171.97	1430.32	929.67	12.77
8033	11108.35	133.96	1040.91	1257.15	34.25
8034	3835.82	867.75	1124.54	1104.32	4.5
8035	7940.71	166.95	1622.27	968	23.4
8036	9681.76	162.76	1318.97	1450.09	20.15
8037	3099.43	106.49	223.89	1172.37	11.99
8038	600.33	109.16	878.85	87.58	6.08
8039	905.11	121.89	889	351.74	6.88
8040	1114.77	90.22	1011.78	836.84	7.08
8041	1292.96	120.67	1110.36	1401.8	9.19
8042	1564.76	184.74	889.84	1184.01	6.13
8043	1171.51	170.17	1350.43	952.62	2.76
8044	10213.33	179.39	918.46	1208.65	30.66
8045	8895.46	628.08	966.38	741.49	20.37
8046	1250.31	136.18	1411.91	975.05	7.55
8047	5915.09	162.34	1164.16	1120.72	18.11
8048	1524.57	124.96	1481.23	1056.16	7.53
8049	3426.98	177.99	1903.83	1218.88	12.3
8050	16468.65	175.12	1012.37	1082.42	42.48
8051	1197.68	195.66	1680.24	902.67	5.45
8052	8385.38	112.89	916.87	1267.81	14.49
8053	1352.81	150.25	1325.58	1144.19	6.81
8054	12804.44	117.72	1071.06	1335.42	32.27
8055	1504.44	308.5	1357.52	1040.95	8.94
8056	7932.05	785.58	1398.71	1472.26	21.44
8057	4740.58	114.97	1036.39	1253.6	15.74
8058	4738.9	94.59	1173.76	662.97	14.65
8059	1501.14	296.15	1306.04	1039.9	6.81
8060	5064.9	386.47	1824.07	1197.14	16.53
8061	23371.98	392.55	1321.6	1315.28	25.54
8062	2304.59	127.43	1442.15	1572.22	8.91
8063	14737.15	176.56	871.46	1043.29	10.53
8064	3028.31	435.54	1623.06	568.25	11.34
8065	5611.31	425	1259.93	1267.01	19.55
8066	7379.67	73.99	1030.92	1054.85	20.76
8067	1459.87	788.5	1280.27	884.45	7.47
8068	7920.33	120.02	1465.91	775.78	12.61
8069	16556.64	338.04	877.56	1018.13	38.24
8070	2124.23	344.7	1560.2	798.47	11.6
8071	9480.42	343.41	1665.08	1256.95	14.7
8072	12426.13	488.46	1464.9	1635.15	30.11
8073	7691.96	159.87	1510.53	1631.97	22.3
8074	7344.24	486.37	1149.44	1200.41	20.77
8075	1601.61	519.99	1303.52	1376.5	7.59
8076	4889.82	170.99	1968.17	1118.43	13.86
8077	5268.17	497.7	1343.5	1161.89	16.97
8078	5696.93	793.41	1185.41	1327.45	14.92
8079	1677.53	210.55	1504.46	1246.55	7.67
8080	2400.31	201.2	1561.3	1209.96	12.26
8081	8894.22	472.74	1661.14	1255.9	15.17
8082	12925.13	426.89	1070.13	530.59	38.89
8083	11680.03	125.57	1318.3	749.22	30.04
8084	6638.63	112.39	1247.47	1068.07	13.72
8085	5476.61	160.13	1424.62	976.2	19.5
8086	10309.65	115.42	1072.27	1240.58	25.41
8087	1500.02	181.05	1452.21	345.95	7.23
8088	11368.72	112.1	1436.96	965.53	30.16
8089	8995.98	852.31	1277.98	1493.48	23.64
8090	2880.26	162.63	1230.15	1159.27	10.8
8091	3566.25	387.22	997.46	1237.32	11.21
8092	2380.89	102.53	1334.81	973.83	9.16
8093	15092.44	433.49	1066.09	962.31	49.69
8094	8747.28	486.06	1863.19	1005.03	23.66
8095	12839.45	692.32	1854.81	1578.52	34.19
8096	19878.58	457.84	1571.08	775.29	29.24
8097	11019.35	217.64	1120.16	1128.41	18.92
8098	1353.79	439.31	1085.78	879.58	6.21
8099	1470.47	332.61	1224.1	895.86	8.63
8100	6174.54	743.49	1235.14	1113.65	16.62
8101	1504.62	464.83	2944.24	1066.38	8.07
8102	48745	195.13	1792.3	1078.39	102.47
8103	8539.96	166.78	1467.38	1382.3	24.17
8104	11006.86	185.37	1861.33	1045.81	26.54
8105	2795.72	303.19	1447.06	1350.8	10.01
8106	1467.47	484.15	1205.77	985.09	10.05
8107	1420.45	473.48	1007.74	1106.28	8.39
8108	4356	147.09	1151.53	799.08	15.11
8109	2914.96	363.09	1044.21	1106.48	10.78
8110	3665.27	367.63	1475.53	1004.65	10.42
8111	2662.35	620.32	1214.85	1411.32	8.73
8112	9987.33	896.48	1713.73	926.32	17.44
8113	12496.11	91.04	1611.82	1329.87	26.55
8114	7401.41	171.92	1193.07	1335.76	9.63
8115	1729.24	596.06	1762.89	1217.8	7.52
8116	16788.62	422.49	1391.6	1028.04	47.54
8117	11396.8	492.46	1135.8	1130.23	18.93
8118	13807.19	421.71	1471.25	628.11	30.24
8119	5586.49	397.45	581.2	834.44	13.32
8120	2677.73	545.65	657	969.84	10.57
8121	4679.94	528.05	747.81	1106.07	13
8122	5595.74	165.77	609.26	967.02	14.61
8123	10019.72	993.47	564.3	1069.5	23.32
8124	9005.78	104.56	507.42	622.41	21.89
8125	1835.94	487.66	602.83	1177.92	8.77
8126	6627.24	481.47	571.04	1287.85	12.15
8127	1741.65	289.92	1345.83	1529.81	8.14
8128	6826.98	540.34	908.44	1304.44	21.15
8129	1430.27	559.38	1048.18	1404.31	7.26
8130	9334.2	97.93	1155.94	524.66	29.05
8131	2107.98	354.02	1275.06	1044.32	9.28
8132	9150.56	142.81	1200.86	1040.28	25.68
8133	5479.96	99.48	1522.53	1017.46	11.1
8134	5459.74	921.19	2323.91	1347	16.57
8135	11766.25	173.67	845.4	1454.27	29.78
8136	1318.77	166.33	1479.92	918.02	8.05
8137	18295.62	199.97	2217.57	1078.16	44.52
8138	18113.8	114.78	1347.62	1357.86	57.55
8139	12784.34	99.73	1070.14	1105.99	33.1
8140	5995.36	109.98	1362.95	1224.64	18.49
8141	9875.54	184.45	929.54	1042.55	28.25
8142	1144.44	216.11	1159.36	381.97	6.97
8143	3488.97	211.3	1048.75	1284.72	12.26
8144	1217.35	169.35	1400.06	931.54	5.47
8145	4496.96	1096.1	1111.45	1445.22	13.35
8146	1648.63	168.53	1650.54	966.28	10.3
8147	4005.9	102.54	1253.54	1776.02	15
8148	5380.23	163.19	1223.8	1279.76	11.97
8149	4089.48	181.93	1163.04	1317.63	12.9
8150	11272.19	151.83	875.98	1237.51	27.52
8151	1300.69	119.02	968.89	1014.48	7.38
8152	7628.84	133.18	922.25	1061.94	12.25
8153	1318.12	120.13	1175.4	1060.69	5.18
8154	15749.4	175.05	869.46	1293.69	35.69
8155	1113.03	142.8	1189.46	942.37	6.74
8156	18887.3	1106.05	2126.31	786.77	50.67
8157	17196.06	381.58	1128.38	1335.96	37.81
8158	11024.76	347.64	1172.3	858.59	30.28
8159	9281.8	299.8	1069.9	1123.1	24.88
8160	1438.4	355.31	1267.85	941.06	9.13
8161	2563.6	116.52	1539.5	1048.09	9.72
8162	3390.39	450.58	934.18	1229.63	8.37
8163	1510.52	519.23	1396.47	1206.3	5.53
8164	12154.34	182.46	1401.81	976.07	31.27
8165	17632.46	120.2	1371.68	1458.92	44.77
8166	14151.67	352.37	941.7	1242.52	32.99
8167	1398.15	1118.99	749.12	991.14	8.9
8168	893.59	112.47	971.73	882.47	4.95
8169	1389.17	326.93	1083.01	872.81	7.69
8170	13417.91	453.3	1052.42	1193.81	17.74
8171	4638.38	474.55	933.37	1277.32	15.05
8172	1487.59	572.24	1171.57	1054.56	5.46
8173	2013.34	548.36	995.85	1252.84	9.13
8174	5297.26	497.65	1126.59	1320.84	13.64
8175	2650.1	331.21	1499.91	1042.62	12.48
8176	12328.83	700.86	899	1102.02	17.21
8177	1611.63	106.38	985	930.85	9.6
8178	1653.23	976.92	1243.06	1142.71	8.43
8179	11477.59	915.27	1281.64	965.13	25.56
8180	5790.93	183.8	1667.63	1048.89	10.79
8181	12234.21	709.27	1432.47	1302.39	21.39
8182	16618.69	355.89	992.67	1302.68	36.5
8183	1630.49	192.93	1065.99	1199.11	7.66
8184	5119.88	266.65	1324.41	1015.85	15.67
8185	4552.85	182.88	925.05	1225.32	15.19
8186	1064.23	118.5	1238.59	1022.25	7.12
8187	4449.89	193.69	1267.86	934.13	17.87
8188	1371.32	209.59	1309.77	955.67	8.16
8189	12432.14	858.37	1779.43	770.38	30.95
8190	10747.3	218.4	1506.01	1033.84	17.5
8191	12573.74	232.56	1486.37	1281.11	32.3
8192	3762.17	176.39	1754.26	1075.22	12.83
8193	14567.73	334.71	1189.51	1127.86	31.25
8194	1266.49	185.23	1341.01	364.7	5.22
8195	3353.46	147.85	3345.29	669.5	11.38
8196	6166.83	395.72	1357.48	1874.95	17.64
8197	8700.11	802.81	1345.93	925.62	24.41
8198	7705.39	655.67	1416.11	991.32	25.31
8199	6263.25	380.96	1031.3	1294.32	12.31
